	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF
1753	Baseline	black_friday	328	305	350	80	0.0	1052.2373903949872	20133.53335124966	0.7795827534262251	0.7311721761193106	0.26557377049180325	0.0034863603538992237
1754	Fairrec	black_friday	328	305	350	80	1.7907132243608384e-05	894.29132288457	16436.77925288901	0.8026714455592556	0.698464795614365	0.30491803278688523	0.0034863603538992237
1755	Baseline	black_friday	367	346	400	80	0.0	1207.6785069373848	23315.66697851582	0.7621230845332544	0.7573602260140706	0.23121387283236994	0.003140129930971685
1756	Baseline	black_friday	455	426	500	80	0.0	1570.4640230171067	30621.331592056253	0.7379602656715492	0.7932793446175561	0.19014084507042253	0.002572925811163472
1757	Fairrec	black_friday	455	426	500	80	2.4651810249551906e-05	1645.5203719650572	31044.71187374639	0.7352486515985589	0.7956675846466417	0.18779342723004694	0.002572925811163472
1758	Baseline	black_friday	611	546	700	80	0.0	2312.2147439973824	45285.03331589047	0.7101843120686963	0.8289792556725558	0.14835164835164835	0.002093880809929053
1759	Fairrec	black_friday	611	546	700	80	1.973980544767632e-05	1797.3441785936764	34013.88313274027	0.7459580227574567	0.7976709499382247	0.18681318681318682	0.002093880809929053
1760	Baseline	black_friday	841	716	1000	80	0.0	3437.344958831934	68029.48211666304	0.6824452230379539	0.8591321043055025	0.11312849162011174	0.0016579412988979598
1761	Fairrec	black_friday	841	716	1000	80	1.7547537292731265e-05	1980.0746058787759	37609.30055241722	0.7559794224026621	0.7999897305048718	0.1857541899441341	0.0016579412988979598
1762	Baseline	black_friday	1166	948	1500	80	0.0	5060.8901809311765	101649.52201392225	0.6565423392600647	0.8824131611788614	0.08544303797468354	0.0013551726472975623
1763	Fairrec	black_friday	1166	948	1500	80	2.215276423872644e-05	2159.230209293004	41110.28994641173	0.7667693688775458	0.8021940059052534	0.18565400843881857	0.0013551726472975623
1764	Baseline	movielens	236	241	300	80	0.0	611.9320559373359	11888.498338527228	0.8129510063267831	0.6693338834265844	0.33195020746887965	0.0029438040103291945
1765	Fairrec	movielens	236	241	300	80	4.436134111156613e-05	649.2341209363053	12081.245226494035	0.8100082160279324	0.6740735821791123	0.3278008298755187	0.0029438040103291945
1766	Baseline	movielens	266	277	350	80	0.0	720.8543350784666	14013.178094331997	0.7937664933873524	0.7054557065127204	0.2924187725631769	0.0026075292241821853
1767	Fairrec	movielens	266	277	350	80	3.530718056235716e-05	622.8034406663427	11632.643798303114	0.8146366819842064	0.6745566835644382	0.3285198555956679	0.0026075292241821853
1768	Baseline	movielens	291	305	400	80	0.0	806.9182381709385	15772.128567589361	0.7817718190811079	0.7277025372619986	0.26557377049180325	0.0024313320908690896
1769	Fairrec	movielens	291	305	400	80	2.9181963878830813e-05	608.6194499181943	11412.59414135985	0.8186299051359609	0.6740549014384136	0.33114754098360655	0.0024313320908690896
1770	Baseline	movielens	335	359	500	80	0.0	932.2546931610864	18573.976257167462	0.7631225246292627	0.7582095447857017	0.22562674094707522	0.0022803006240416416
1771	Fairrec	movielens	335	359	500	80	2.911249546314665e-05	980.7604828968733	18967.680992543512	0.758953607967856	0.7634541724535705	0.2200557103064067	0.0022803006240416416
1772	Baseline	movielens	411	444	700	80	0.0	1172.4619307631358	23857.073654735817	0.7391456485311955	0.7932315253243372	0.18243243243243243	0.0021174750538484775
1773	Fairrec	movielens	411	444	700	80	3.6765179789044734e-05	956.8538626887455	18652.983564645718	0.7681256869499827	0.7642725616480829	0.22072072072072071	0.0021174750538484775
1774	Baseline	movielens	500	546	1000	80	0.0	1434.6004438114933	29714.833460800495	0.7187049153371845	0.8188905134663683	0.15018315018315018	0.002027040362275088
1775	Fairrec	movielens	500	546	1000	80	4.4818305146936504e-05	924.3652131517881	18203.196098163135	0.7768042846127713	0.7645568920313014	0.21978021978021978	0.002027040362275088
1776	Baseline	movielens	608	672	1500	80	0.0	1719.4358314897663	36521.47094671201	0.7014012105277116	0.8388265381205644	0.12053571428571429	0.002009221230672465
1777	Fairrec	movielens	608	672	1500	80	5.719753518577842e-05	885.715577648352	17696.16737528345	0.7859035531178374	0.7637026359678479	0.21875	0.002009221230672465
1778	Baseline	yelp	279	284	300	80	0.0	802.2821224454559	15225.509224360245	0.7890023304396289	0.7140944175877451	0.28169014084507044	0.0024464160459685665
1779	Fairrec	yelp	279	284	300	80	2.4184683546716585e-05	834.4069783723575	15478.030351120804	0.7860753892661262	0.7149491961014423	0.27816901408450706	0.0024464160459685665
1780	Baseline	yelp	322	323	350	80	0.0	971.816683581685	18644.434011636265	0.7725053782505176	0.7420867863213158	0.25386996904024767	0.002147831485667896
1781	Fairrec	yelp	322	323	350	80	2.64755738358692e-05	859.9269865574496	15961.232773246174	0.7906272419439315	0.7165157400852977	0.2786377708978328	0.002147831485667896
1782	Baseline	yelp	367	368	400	80	0.0	1158.958596576275	22195.681001890356	0.7562512556383286	0.7674617862887206	0.21739130434782608	0.0018561005837279892
1783	Baseline	yelp	452	456	500	80	0.0	1471.248180963212	28775.82771622038	0.7295800228523173	0.8017686580760363	0.17763157894736842	0.0015341792673000505
1784	Fairrec	yelp	452	456	500	80	2.2456045842622646e-05	1530.9260892823143	29053.314558325645	0.7276703023157644	0.803051312198472	0.17324561403508773	0.0015341792673000505
1785	Baseline	yelp	618	619	700	80	0.0	2115.035269268547	41359.97683480312	0.6983883250638168	0.8409068835662074	0.13408723747980614	0.001170702312646082
1786	Fairrec	yelp	618	619	700	80	1.7064033587360643e-05	1548.695181078103	29456.461487468718	0.7407302679320968	0.8046184943557063	0.17447495961227788	0.001170702312646082
1787	Baseline	yelp	846	859	1000	80	0.0	2940.5734414851217	58437.52137539794	0.6654882526146197	0.8703507889184254	0.09545983701979045	0.0008682372454695411
1788	Fairrec	yelp	846	859	1000	80	2.2449979422681678e-05	1502.9411998214496	28712.50624152133	0.7531914453349318	0.8057741410292333	0.17345750873108265	0.0008682372454695411
1789	Baseline	yelp	1187	1212	1500	80	0.0	4222.254192896516	84013.7571534381	0.6348127481034064	0.8939870821484845	0.06765676567656766	0.0006497106620601595
1790	Fairrec	yelp	1187	1212	1500	80	2.813391232609438e-05	1475.407273411978	28330.74065178795	0.7659241392313907	0.8064411906206274	0.17326732673267325	0.0006497106620601595
1791	Baseline	amazon	279	269	300	80	0.0	826.4049870532112	15745.200066334077	0.7961608712464304	0.7010647208204716	0.29739776951672864	0.0028196783158933526
1792	CPFair	amazon	279	269	300	80	2.5986267673588476e-05	870.145754987335	15972.434267077571	0.7954795443030624	0.7052994610204767	0.29739776951672864	0.1705571605468132
1793	Baseline	amazon	324	311	350	80	0.0	1012.8961343177575	19471.421821527896	0.7766762449379809	0.734913435234619	0.2604501607717042	0.00247906675386613
1794	CPFair	amazon	324	311	350	80	2.371469061313801e-05	1064.5761039857741	19709.280342428225	0.7761718052910945	0.7384696555892877	0.2572347266881029	inf
1795	Baseline	amazon	366	353	400	80	0.0	1173.5860694344249	22637.325714836014	0.7615724924299176	0.7596377744900754	0.23229461756373937	0.002240044918374424
1796	Baseline	amazon	453	436	500	80	0.0	1532.4155256123572	29898.077518727383	0.7350070356769983	0.7960988691021613	0.18577981651376146	0.0018610539600802107
1797	CPFair	amazon	453	436	500	80	3.368723126976291e-05	1606.6045862240007	30220.728894874177	0.7334830023420444	0.7986427880670959	0.1834862385321101	0.16809930593070496
1798	Baseline	amazon	607	585	700	80	0.0	2131.5688326760437	41732.54864489737	0.7050247427661521	0.8350670600392793	0.14017094017094017	0.0014269817531619836
1799	CPFair	amazon	607	585	700	80	2.7452511810165644e-05	2245.079817121923	42744.03924318796	0.7005388761062643	0.8368253748433634	0.13504273504273503	inf
1800	Baseline	amazon	825	769	1000	80	0.0	3076.8190701332996	60668.544408576156	0.6782465868043923	0.8629963287856394	0.10793237971391417	0.0011481506632140838
1801	CPFair	amazon	825	769	1000	80	2.647496219882958e-05	3253.2774718897504	62284.18290012361	0.6733701995343491	0.8650967458092658	0.10403120936280884	inf
1802	Baseline	amazon	1156	1040	1500	80	0.0	4612.260627652284	91726.29600591719	0.6487536590713009	0.8869554928284116	0.07884615384615384	0.0009028048794543687
1803	CPFair	amazon	1156	1040	1500	80	3.202097392715321e-05	4824.177254685634	93034.70754437866	0.645806452992561	0.8886152167205328	0.07692307692307693	inf
1804	Baseline	black_friday	282	261	300	80	0.0	860.3385764785976	16347.686616461888	0.8003489441811987	0.6940739563317463	0.3065134099616858	0.004059362614346218
1805	CPFair	black_friday	282	261	300	80	3.090578176855821e-05	426.2516253939054	2589.421588056546	0.11141054381529798	0.7672078727458976	0.034482758620689655	0.18115726156885734
1806	Baseline	black_friday	328	305	350	80	0.0	1052.2373903949872	20133.53335124966	0.7795827534262251	0.7311721761193106	0.26557377049180325	0.0034863603538992237
1807	CPFair	black_friday	328	305	350	80	1.9306805375069374e-05	495.8008109147482	3014.7624832034403	0.10880476424436128	0.7715180601743558	0.029508196721311476	inf
1808	Baseline	black_friday	367	346	400	80	0.0	1207.6785069373848	23315.66697851582	0.7621230845332544	0.7573602260140706	0.23121387283236994	0.003140129930971685
1809	Baseline	black_friday	455	426	500	80	0.0	1570.4640230171067	30621.331592056253	0.7379602656715492	0.7932793446175561	0.19014084507042253	0.002572925811163472
1810	CPFair	black_friday	455	426	500	80	2.359265891052551e-05	1636.950251680255	31036.43487844123	0.735645983374954	0.7942934442966177	0.18544600938967137	0.16813256838036408
1811	Baseline	black_friday	611	546	700	80	0.0	2312.2147439973824	45285.03331589047	0.7101843120686963	0.8289792556725558	0.14835164835164835	0.002093880809929053
1812	CPFair	black_friday	611	546	700	80	1.8277915324119964e-05	2391.5870598930405	45859.3666492238	0.7080930872596103	0.8287699299609171	0.1446886446886447	inf
1813	Baseline	black_friday	841	716	1000	80	0.0	3437.344958831934	68029.48211666304	0.6824452230379539	0.8591321043055025	0.11312849162011174	0.0016579412988979598
1814	CPFair	black_friday	841	716	1000	80	1.6424110296336796e-05	3562.9862221827725	68923.73351331108	0.6802004118929675	0.8582063505988793	0.11033519553072625	inf
1815	Baseline	black_friday	1166	948	1500	80	0.0	5060.8901809311765	101649.52201392225	0.6565423392600647	0.8824131611788614	0.08544303797468354	0.0013551726472975623
1816	CPFair	black_friday	1166	948	1500	80	2.7429991641918578e-05	5271.875117471436	102951.25830084209	0.6540985105160283	0.88176572055486	0.08333333333333333	inf
1817	Baseline	movielens	236	241	300	80	0.0	611.9320559373359	11888.498338527228	0.8129510063267831	0.6693338834265844	0.33195020746887965	0.0029438040103291945
1818	CPFair	movielens	236	241	300	80	4.730704581451291e-05	654.8791727947017	12073.33651280109	0.8107880022764188	0.6744287345974432	0.3278008298755187	0.16202384286722357
1819	Baseline	movielens	266	277	350	80	0.0	720.8543350784666	14013.178094331997	0.7937664933873524	0.7054557065127204	0.2924187725631769	0.0026075292241821853
1820	CPFair	movielens	266	277	350	80	3.856939786929079e-05	760.3202656246897	14208.74488133561	0.7922169792502183	0.7097004946973091	0.2851985559566787	inf
1821	Baseline	movielens	291	305	400	80	0.0	806.9182381709385	15772.128567589361	0.7817718190811079	0.7277025372619986	0.26557377049180325	0.0024313320908690896
1822	CPFair	movielens	291	305	400	80	2.89672026674726e-05	848.9816807832153	16010.882665950017	0.7797649527016753	0.7309082485769917	0.25901639344262295	inf
1823	Baseline	movielens	335	359	500	80	0.0	932.2546931610864	18573.976257167462	0.7631225246292627	0.7582095447857017	0.22562674094707522	0.0022803006240416416
1824	CPFair	movielens	335	359	500	80	2.9185619004508078e-05	986.4718892339212	18950.58907053794	0.7599818692465633	0.76153472269056	0.2200557103064067	0.15303437377587598
1825	Baseline	movielens	411	444	700	80	0.0	1172.4619307631358	23857.073654735817	0.7391456485311955	0.7932315253243372	0.18243243243243243	0.0021174750538484775
1826	CPFair	movielens	411	444	700	80	4.196937776371711e-05	1239.6727626877926	24244.71329437546	0.7361073365162744	0.796130992054761	0.17792792792792791	inf
1827	Baseline	movielens	500	546	1000	80	0.0	1434.6004438114933	29714.833460800495	0.7187049153371845	0.8188905134663683	0.15018315018315018	0.002027040362275088
1828	CPFair	movielens	500	546	1000	80	4.9466371175012164e-05	1511.154815503902	30217.474486441526	0.7153265837409971	0.8216923344281228	0.1446886446886447	inf
1829	Baseline	movielens	608	672	1500	80	0.0	1719.4358314897663	36521.47094671201	0.7014012105277116	0.8388265381205644	0.12053571428571429	0.002009221230672465
1830	CPFair	movielens	608	672	1500	80	5.6818579083078165e-05	1816.591978298887	37159.07511337868	0.6973328968919789	0.8410085203141485	0.11755952380952381	inf
1831	Baseline	yelp	279	284	300	80	0.0	802.2821224454559	15225.509224360245	0.7890023304396289	0.7140944175877451	0.28169014084507044	0.0024464160459685665
1832	CPFair	yelp	279	284	300	80	2.441426014179418e-05	841.119882478516	15480.403590557427	0.7897691339009764	0.71764735964861	0.28169014084507044	0.17526197285274475
1833	Baseline	yelp	322	323	350	80	0.0	971.816683581685	18644.434011636265	0.7725053782505176	0.7420867863213158	0.25386996904024767	0.002147831485667896
1834	CPFair	yelp	322	323	350	80	2.3592745625844935e-05	1021.7219503339219	18992.26682897373	0.7724348375764598	0.745820127233594	0.24458204334365324	inf
1835	Baseline	yelp	367	368	400	80	0.0	1158.958596576275	22195.681001890356	0.7562512556383286	0.7674617862887206	0.21739130434782608	0.0018561005837279892
1836	Baseline	yelp	452	456	500	80	0.0	1471.248180963212	28775.82771622038	0.7295800228523173	0.8017686580760363	0.17763157894736842	0.0015341792673000505
1837	CPFair	yelp	452	456	500	80	2.0877228766897783e-05	1541.151625367879	29062.994382887053	0.729245042105602	0.8046385439631302	0.17324561403508773	0.17339085406655977
1838	Baseline	yelp	618	619	700	80	0.0	2115.035269268547	41359.97683480312	0.6983883250638168	0.8409068835662074	0.13408723747980614	0.001170702312646082
1839	CPFair	yelp	618	619	700	80	1.517768206968945e-05	2221.8880904873195	42258.59719021506	0.6958982899796856	0.8430320953895749	0.12924071082390953	inf
1840	Baseline	yelp	846	859	1000	80	0.0	2940.5734414851217	58437.52137539794	0.6654882526146197	0.8703507889184254	0.09545983701979045	0.0008682372454695411
1841	CPFair	yelp	846	859	1000	80	2.9118136048760783e-05	3094.0910057764695	59399.900886457304	0.663299637158835	0.8723616763012431	0.09313154831199069	inf
1842	Baseline	yelp	1187	1212	1500	80	0.0	4222.254192896516	84013.7571534381	0.6348127481034064	0.8939870821484845	0.06765676567656766	0.0006497106620601595
1843	CPFair	yelp	1187	1212	1500	80	3.7028647856895e-05	4405.706263921706	85236.26045376815	0.6330810530721676	0.895438038151896	0.066006600660066	inf
1844	Baseline	amazon	279	269	300	100	0.0	839.9986954774112	17650.366274650707	0.8331444202193862	0.6452329896518648	0.37174721189591076	0.0028196783158933526
1845	FR	amazon	279	269	300	100	3.1938575627296776e-05	875.8884713261365	17905.444341565217	0.8302662220048912	0.6481880852379167	0.37174721189591076	0.002166748046875
1846	Baseline	amazon	324	311	350	100	0.0	1048.383384565111	22320.78429710197	0.812444565144736	0.687834446647284	0.3215434083601286	0.00247906675386613
1847	FR	amazon	324	311	350	100	1.8790987270231203e-05	1088.3225430252826	22561.787512536055	0.8100503652133023	0.6899804931497758	0.3215434083601286	0.001895904541015625
1848	Baseline	amazon	366	353	400	100	0.0	1233.812618517444	26501.593384105487	0.7954287912633606	0.7191730172166442	0.28611898016997167	0.002240044918374424
1849	Baseline	amazon	453	436	500	100	0.0	1631.6834308106575	35327.824678057405	0.769035342726977	0.7649230045344357	0.231651376146789	0.0018610539600802107
1850	Baseline	amazon	607	585	700	100	0.0	2300.295114234442	50159.70341149829	0.7373394157434315	0.8132208538844463	0.17606837606837608	0.0014269817531619836
1851	Baseline	amazon	825	769	1000	100	0.0	3376.015277678895	74451.3364966577	0.7072544881673862	0.8483116968471961	0.13263979193758127	0.0011481506632140838
1852	Baseline	amazon	1156	1040	1500	100	0.0	5086.641462888221	113285.46094674559	0.6765868925607313	0.8774794544551028	0.09615384615384616	0.0009028048794543687
1853	Baseline	black_friday	282	261	300	100	0.0	870.1129895212341	18198.84846082706	0.8377954565082031	0.6361971667837508	0.3831417624521073	0.004059362614346218
1854	FR	black_friday	282	261	300	100	3.165450613275135e-05	908.3596449795006	18509.859955079937	0.8346662971669526	0.6391423007877391	0.3831417624521073	0.0035877227783203125
1855	Baseline	black_friday	328	305	350	100	0.0	1087.469255046825	23061.763074442355	0.8152027274402297	0.68283494738792	0.32786885245901637	0.0034863603538992237
1856	FR	black_friday	328	305	350	100	2.4210577663202917e-05	1129.34800988963	23361.067992475142	0.812682896569003	0.6850742203914147	0.32786885245901637	0.00307464599609375
1857	Baseline	black_friday	367	346	400	100	0.0	1260.769755938493	26955.631026763338	0.7977647917414987	0.7155170854663141	0.29190751445086704	0.003140129930971685
1858	Baseline	black_friday	455	426	500	100	0.0	1677.6918530412092	36397.84557737661	0.7707096823110341	0.7612181502539915	0.2347417840375587	0.002572925811163472
1859	Baseline	black_friday	611	546	700	100	0.0	2489.0479029345956	54296.166753881036	0.7429504697418172	0.8046437097623996	0.18681318681318682	0.002093880809929053
1860	Baseline	black_friday	841	716	1000	100	0.0	3755.1260813649037	82974.9605349396	0.7126992581074542	0.8423349396263025	0.13966480446927373	0.0016579412988979598
1861	Baseline	black_friday	1166	948	1500	100	0.0	5558.358745599631	124355.05905392654	0.6863454788566485	0.8709644532835417	0.10759493670886076	0.0013551726472975623
1862	Baseline	movielens	236	241	300	100	0.0	610.0109579176811	12982.865790878257	0.8509290432819769	0.6054197142161516	0.4149377593360996	0.0029438040103291945
1863	FR	movielens	236	241	300	100	4.428164616590238e-05	634.3267641724755	13249.446703741327	0.8476034847273479	0.6084709322807879	0.4149377593360996	0.0016679763793945312
1864	Baseline	movielens	266	277	350	100	0.0	736.110611148163	15821.371007050788	0.8299097700859757	0.6510135244062933	0.36101083032490977	0.0026075292241821853
1865	FR	movielens	266	277	350	100	3.772139340320463e-05	750.3936491315759	15993.024436653679	0.8277057892382915	0.6526597096376521	0.36101083032490977	0.001434326171875
1866	Baseline	movielens	291	305	400	100	0.0	833.5620727373492	18060.687772104277	0.8170746451428678	0.6787191463553018	0.32786885245901637	0.0024313320908690896
1867	FR	movielens	291	305	400	100	3.268594085098025e-05	844.56865958804	18268.569739317387	0.8147229895987139	0.6794846529615931	0.32786885245901637	0.0012531280517578125
1868	Baseline	movielens	335	359	500	100	0.0	986.9640072626063	21844.57780433113	0.7958751016211769	0.7189624444166913	0.28133704735376047	0.0022803006240416416
1869	Baseline	movielens	411	444	700	100	0.0	1258.9919376442979	28412.52020939859	0.7709508359881002	0.7628457993656879	0.22747747747747749	0.0021174750538484775
1870	Baseline	movielens	500	546	1000	100	0.0	1551.167326071983	35604.9916140026	0.7503693769544768	0.7950773421207429	0.184981684981685	0.002027040362275088
1871	Baseline	movielens	608	672	1500	100	0.0	1892.8625539003524	44691.01431405896	0.7289806316832503	0.8219714281749395	0.15029761904761904	0.002009221230672465
1872	Baseline	yelp	279	284	300	100	0.0	823.664438439174	17309.358163062883	0.8248093129050329	0.6623019645156294	0.3485915492957746	0.0024464160459685665
1873	FR	yelp	279	284	300	100	2.9249621618340766e-05	847.84583389949	17490.837036302328	0.8228068264026115	0.6626483735146125	0.352112676056338	0.0018243789672851562
1874	Baseline	yelp	322	323	350	100	0.0	1014.7756927713983	21661.20445897114	0.8065481875079469	0.6975008093541774	0.30959752321981426	0.002147831485667896
1875	FR	yelp	322	323	350	100	2.084388389021603e-05	1045.7275218023487	21830.43046516309	0.8051438324877563	0.6982717508111422	0.30959752321981426	0.0015468597412109375
1876	Baseline	yelp	367	368	400	100	0.0	1222.3641424118086	26033.556592627596	0.7897106476478434	0.7295265776784758	0.2717391304347826	0.0018561005837279892
1877	Baseline	yelp	452	456	500	100	0.0	1570.356354898789	34136.67790089258	0.7633974569887841	0.772345410334481	0.22149122807017543	0.0015341792673000505
1878	Baseline	yelp	618	619	700	100	0.0	2287.4782149568796	49813.21784315209	0.7305349454401734	0.820988677433734	0.1680129240710824	0.001170702312646082
1879	Baseline	yelp	846	859	1000	100	0.0	3232.299322377946	71720.31268456567	0.6945536084722471	0.8583958054673113	0.11757857974388825	0.0008682372454695411
1880	Baseline	yelp	1187	1212	1500	100	0.0	4660.4501213740095	103677.29474779163	0.6629589470772093	0.8873182286134755	0.08415841584158416	0.0006497106620601595
1881	Baseline	amazon	279	269	300	100	0.0	839.9986954774112	17650.366274650707	0.8331444202193862	0.6452329896518648	0.37174721189591076	0.0028196783158933526
1882	Gini	amazon	279	269	300	100	3.2224203016874804e-05	929.7568775434652	15228.93133041279	0.9546652857046805	0.6569051277590247	0.40892193308550184	0.4543610956333079
1883	Baseline	amazon	324	311	350	100	0.0	1048.383384565111	22320.78429710197	0.812444565144736	0.687834446647284	0.3215434083601286	0.00247906675386613
1884	Gini	amazon	324	311	350	100	2.4828168236366017e-05	1236.2607301965163	20076.62995626596	0.9452714226588231	0.7183876507949735	0.33762057877813506	0.4103742733502425
1885	Baseline	amazon	366	353	400	100	0.0	1233.812618517444	26501.593384105487	0.7954287912633606	0.7191730172166442	0.28611898016997167	0.002240044918374424
1886	Baseline	amazon	453	436	500	100	0.0	1631.6834308106575	35327.824678057405	0.769035342726977	0.7649230045344357	0.231651376146789	0.0018610539600802107
1887	Gini	amazon	453	436	500	100	4.054337651023211e-05	1397.6311182747636	24120.66871475465	0.8881202512235192	0.7343489471216817	0.29357798165137616	0.562299160592339
1888	Baseline	amazon	607	585	700	100	0.0	2300.295114234442	50159.70341149829	0.7373394157434315	0.8132208538844463	0.17606837606837608	0.0014269817531619836
1889	Gini	amazon	607	585	700	100	2.0739608127138733e-05	1728.3322246187927	25436.33589013076	0.8856599208373538	0.73882949257905	0.28888888888888886	0.6265542005736542
1890	Baseline	amazon	825	769	1000	100	0.0	3376.015277678895	74451.3364966577	0.7072544881673862	0.8483116968471961	0.13263979193758127	0.0011481506632140838
1891	Gini	amazon	825	769	1000	100	1.6874776736654072e-05	1854.2941465474805	38141.24807012975	0.8570093241927316	0.7628409120100416	0.23667100130039012	0.6662060546061707
1892	Baseline	amazon	1156	1040	1500	100	0.0	5086.641462888221	113285.46094674559	0.6765868925607313	0.8774794544551028	0.09615384615384616	0.0009028048794543687
1893	Gini	amazon	1156	1040	1500	100	2.2675399282279907e-05	3079.495769534433	75065.29363905324	0.7985390713090952	0.8409183362673781	0.16346153846153846	0.6254995440235758
1894	Baseline	black_friday	282	261	300	100	0.0	870.1129895212341	18198.84846082706	0.8377954565082031	0.6361971667837508	0.3831417624521073	0.004059362614346218
1895	Gini	black_friday	282	261	300	100	4.4983141167433096e-05	735.5146706119829	14778.128154313648	0.9521456144408837	0.6174542783251843	0.41379310344827586	0.4958090973109777
1896	Baseline	black_friday	328	305	350	100	0.0	1087.469255046825	23061.763074442355	0.8152027274402297	0.68283494738792	0.32786885245901637	0.0034863603538992237
1897	Gini	black_friday	328	305	350	100	6.231012653927766e-05	881.229247079777	17014.464713786616	0.9521758266233016	0.6574507802331887	0.3737704918032787	0.5207789032662464
1898	Baseline	black_friday	367	346	400	100	0.0	1260.769755938493	26955.631026763338	0.7977647917414987	0.7155170854663141	0.29190751445086704	0.003140129930971685
1899	Baseline	black_friday	455	426	500	100	0.0	1677.6918530412092	36397.84557737661	0.7707096823110341	0.7612181502539915	0.2347417840375587	0.002572925811163472
1900	Gini	black_friday	455	426	500	100	3.394960646599854e-05	1418.6514515093522	28812.03806563953	0.9003028711352618	0.75020939204305	0.2887323943661972	0.5830966488051578
1901	Baseline	black_friday	611	546	700	100	0.0	2489.0479029345956	54296.166753881036	0.7429504697418172	0.8046437097623996	0.18681318681318682	0.002093880809929053
1902	Gini	black_friday	611	546	700	100	2.0771872152916854e-05	1653.9819204264872	30306.078841793125	0.9064279938617741	0.753262456334204	0.3021978021978022	0.5392820715650506
1903	Baseline	black_friday	841	716	1000	100	0.0	3755.1260813649037	82974.9605349396	0.7126992581074542	0.8423349396263025	0.13966480446927373	0.0016579412988979598
1904	Gini	black_friday	841	716	1000	100	1.4971708077202585e-05	2823.3268091499003	47674.762210917266	0.8509962961779589	0.8001148223295248	0.2164804469273743	0.543157530149381
1905	Baseline	black_friday	1166	948	1500	100	0.0	5558.358745599631	124355.05905392654	0.6863454788566485	0.8709644532835417	0.10759493670886076	0.0013551726472975623
1906	Gini	black_friday	1166	948	1500	100	1.439585712546737e-05	2446.6100713257333	58215.19407502357	0.848434747745528	0.7583161980984744	0.23312236286919832	0.7275202380682925
1907	Baseline	movielens	236	241	300	100	0.0	610.0109579176811	12982.865790878257	0.8509290432819769	0.6054197142161516	0.4149377593360996	0.0029438040103291945
1908	Gini	movielens	236	241	300	100	4.458961031001002e-05	586.7049570451188	10272.160396687384	0.9719822455575076	0.590455100329533	0.45643153526970953	0.46426235156933426
1909	Baseline	movielens	266	277	350	100	0.0	736.110611148163	15821.371007050788	0.8299097700859757	0.6510135244062933	0.36101083032490977	0.0026075292241821853
1910	Gini	movielens	266	277	350	100	3.728795412980584e-05	738.9693455868733	13649.775339180751	0.938461433137328	0.6652415103091809	0.3935018050541516	0.4841508235659132
1911	Baseline	movielens	291	305	400	100	0.0	833.5620727373492	18060.687772104277	0.8170746451428678	0.6787191463553018	0.32786885245901637	0.0024313320908690896
1912	Gini	movielens	291	305	400	100	3.7005506531735144e-05	706.4896008159429	13463.76973931739	0.9440819356873141	0.6528600218403777	0.3704918032786885	0.49679328566238945
1913	Baseline	movielens	335	359	500	100	0.0	986.9640072626063	21844.57780433113	0.7958751016211769	0.7189624444166913	0.28133704735376047	0.0022803006240416416
1914	Gini	movielens	335	359	500	100	5.993766115613016e-05	668.669050364874	14204.237971462047	0.9474383936088434	0.6685747072090975	0.3955431754874652	0.5097800349314089
1915	Baseline	movielens	411	444	700	100	0.0	1258.9919376442979	28412.52020939859	0.7709508359881002	0.7628457993656879	0.22747747747747749	0.0021174750538484775
1916	Gini	movielens	411	444	700	100	3.8661124014767315e-05	1164.7167470348254	19135.51120038958	0.9028077155923183	0.7295718397708305	0.29504504504504503	0.5312849501335142
1917	Baseline	movielens	500	546	1000	100	0.0	1551.167326071983	35604.9916140026	0.7503693769544768	0.7950773421207429	0.184981684981685	0.002027040362275088
1918	Gini	movielens	500	546	1000	100	3.4704324635286316e-05	898.2127618859753	21356.167438178432	0.8838495071586973	0.7183189703484857	0.2619047619047619	0.579848356736229
1919	Baseline	movielens	608	672	1500	100	0.0	1892.8625539003524	44691.01431405896	0.7289806316832503	0.8219714281749395	0.15029761904761904	0.002009221230672465
1920	Gini	movielens	608	672	1500	100	4.195826991036675e-05	751.5445010230599	15075.883361678005	0.9010112613665342	0.6685324304422539	0.3273809523809524	0.6096963889775776
1921	Baseline	yelp	279	284	300	100	0.0	823.664438439174	17309.358163062883	0.8248093129050329	0.6623019645156294	0.3485915492957746	0.0024464160459685665
1922	Gini	yelp	279	284	300	100	3.4346432541675504e-05	770.674423657977	14365.935627851617	0.9433509479707597	0.6547090021242018	0.38380281690140844	0.49165406989854826
1923	Baseline	yelp	322	323	350	100	0.0	1014.7756927713983	21661.20445897114	0.8065481875079469	0.6975008093541774	0.30959752321981426	0.002147831485667896
1924	Gini	yelp	322	323	350	100	2.916309247631632e-05	871.5042154407963	17533.06204411046	0.955137841280984	0.6913934690115011	0.3498452012383901	0.512957541130365
1925	Baseline	yelp	367	368	400	100	0.0	1222.3641424118086	26033.556592627596	0.7897106476478434	0.7295265776784758	0.2717391304347826	0.0018561005837279892
1926	Baseline	yelp	452	456	500	100	0.0	1570.356354898789	34136.67790089258	0.7633974569887841	0.772345410334481	0.22149122807017543	0.0015341792673000505
